,start_location_lat,start_location_long,created_date,period,time_of_day
9500,30.235212,-97.714406,2016-07-04 09:16:54,18,0 days 09:16:54.000000000
9501,30.237179,-97.726676,2016-07-04 09:28:02,18,0 days 09:28:02.000000000
9502,30.237179,-97.726676,2016-07-04 09:28:39,18,0 days 09:28:39.000000000
9503,30.269428,-97.742774,2016-07-04 09:31:21,19,0 days 09:31:21.000000000
9504,30.269428,-97.742774,2016-07-04 09:33:39,19,0 days 09:33:39.000000000
9505,30.266334,-97.714938,2016-07-04 09:35:13,19,0 days 09:35:13.000000000
9506,30.290315,-97.74844,2016-07-04 09:35:53,19,0 days 09:35:53.000000000
9507,30.290315,-97.74844,2016-07-04 09:36:03,19,0 days 09:36:03.000000000
9508,30.295379,-97.743759,2016-07-04 09:37:58,19,0 days 09:37:58.000000000
9509,30.269428,-97.742774,2016-07-04 09:38:26,19,0 days 09:38:26.000000000
9510,30.295379,-97.743759,2016-07-04 09:38:45,19,0 days 09:38:45.000000000
9511,30.269428,-97.742774,2016-07-04 09:38:49,19,0 days 09:38:49.000000000
9512,30.269428,-97.742774,2016-07-04 09:39:06,19,0 days 09:39:06.000000000
9513,30.236825,-97.726529,2016-07-04 09:39:34,19,0 days 09:39:34.000000000
9514,30.29632,-97.742503,2016-07-04 09:40:11,19,0 days 09:40:11.000000000
9515,30.27037,-97.750124,2016-07-04 09:53:39,19,0 days 09:53:39.000000000
9516,30.273054,-97.729363,2016-07-04 09:53:58,19,0 days 09:53:58.000000000
9517,30.326237,-97.704496,2016-07-04 10:40:36,21,0 days 10:40:36.000000000
9518,30.290549,-97.746448,2016-07-04 10:53:52,21,0 days 10:53:52.000000000
9519,30.256014,-97.762854,2016-07-04 11:10:54,22,0 days 11:10:54.000000000
9520,30.243619,-97.724307,2016-07-04 11:17:53,22,0 days 11:17:53.000000000
9521,30.265793,-97.747014,2016-07-04 13:02:50,26,0 days 13:02:50.000000000
9522,30.211911,-97.817177,2016-07-04 13:04:48,26,0 days 13:04:48.000000000
9523,30.322464,-97.7292,2016-07-04 13:27:13,26,0 days 13:27:13.000000000
9524,30.269307,-97.752244,2016-07-04 13:30:37,26,0 days 13:30:37.000000000
9525,30.224824,-97.742709,2016-07-04 13:38:18,27,0 days 13:38:18.000000000
9526,30.267615,-97.741782,2016-07-04 13:43:01,27,0 days 13:43:01.000000000
9527,30.256994,-97.750125,2016-07-04 13:49:10,27,0 days 13:49:10.000000000
9528,30.252742,-97.724946,2016-07-04 14:45:00,29,0 days 14:45:00.000000000
9529,30.262103,-97.742419,2016-07-04 14:49:34,29,0 days 14:49:34.000000000
9530,30.273281,-97.739001,2016-07-04 14:51:02,29,0 days 14:51:02.000000000
9531,30.292825,-97.704896,2016-07-04 15:02:55,30,0 days 15:02:55.000000000
9532,30.266616,-97.740396,2016-07-04 15:04:37,30,0 days 15:04:37.000000000
9533,30.222721,-97.721772,2016-07-04 15:12:52,30,0 days 15:12:52.000000000
9534,30.202551,-97.667163,2016-07-04 15:12:57,30,0 days 15:12:57.000000000
9535,30.269309,-97.740393,2016-07-04 15:14:31,30,0 days 15:14:31.000000000
9536,30.313299,-97.721859,2016-07-04 15:21:59,30,0 days 15:21:59.000000000
9537,30.237273,-97.730142,2016-07-04 15:49:49,31,0 days 15:49:49.000000000
9538,30.323756,-97.704916,2016-07-04 15:51:27,31,0 days 15:51:27.000000000
9539,30.268048,-97.742709,2016-07-04 15:51:49,31,0 days 15:51:49.000000000
9540,30.232639,-97.724592,2016-07-04 15:52:28,31,0 days 15:52:28.000000000
9541,30.202582,-97.667047,2016-07-04 15:56:27,31,0 days 15:56:27.000000000
9542,30.267957,-97.754974,2016-07-04 16:04:02,32,0 days 16:04:02.000000000
9543,30.333755,-97.726538,2016-07-04 16:04:12,32,0 days 16:04:12.000000000
9544,30.264485,-97.743116,2016-07-04 16:04:57,32,0 days 16:04:57.000000000
9545,30.245006,-97.72335,2016-07-04 16:05:03,32,0 days 16:05:03.000000000
9546,30.264524,-97.743435,2016-07-04 16:06:17,32,0 days 16:06:17.000000000
9547,30.370729,-97.756257,2016-07-04 16:08:26,32,0 days 16:08:26.000000000
9548,30.258672,-97.787872,2016-07-04 16:10:05,32,0 days 16:10:05.000000000
9549,30.355681,-97.738062,2016-07-04 16:13:13,32,0 days 16:13:13.000000000
9550,30.355523,-97.737611,2016-07-04 16:13:59,32,0 days 16:13:59.000000000
9551,30.355832,-97.736773,2016-07-04 16:14:50,32,0 days 16:14:50.000000000
9552,30.275837,-97.758085,2016-07-04 16:18:32,32,0 days 16:18:32.000000000
9553,30.258139,-97.751579,2016-07-04 16:21:43,32,0 days 16:21:43.000000000
9554,30.202587,-97.66715,2016-07-04 16:25:37,32,0 days 16:25:37.000000000
9555,30.265643,-97.738235,2016-07-04 16:28:39,32,0 days 16:28:39.000000000
9556,30.267676,-97.749377,2016-07-04 16:43:11,33,0 days 16:43:11.000000000
9557,30.259679,-97.747879,2016-07-04 16:43:49,33,0 days 16:43:49.000000000
9558,30.330484,-97.675712,2016-07-04 16:44:13,33,0 days 16:44:13.000000000
9559,30.267013,-97.755049,2016-07-04 16:47:23,33,0 days 16:47:23.000000000
9560,30.243409,-97.780067,2016-07-04 16:48:41,33,0 days 16:48:41.000000000
9561,30.285288,-97.746647,2016-07-04 16:50:38,33,0 days 16:50:38.000000000
9562,30.285735,-97.746479,2016-07-04 16:51:57,33,0 days 16:51:57.000000000
9563,30.271292,-97.743474,2016-07-04 17:00:53,34,0 days 17:00:53.000000000
9564,30.297608,-97.740196,2016-07-04 17:02:01,34,0 days 17:02:01.000000000
9565,30.29756,-97.740216,2016-07-04 17:04:23,34,0 days 17:04:23.000000000
9566,30.297534,-97.740377,2016-07-04 17:06:53,34,0 days 17:06:53.000000000
9567,30.297485,-97.740266,2016-07-04 17:07:27,34,0 days 17:07:27.000000000
9568,30.246121,-97.751007,2016-07-04 17:09:06,34,0 days 17:09:06.000000000
9569,30.246121,-97.751007,2016-07-04 17:09:37,34,0 days 17:09:37.000000000
9570,30.20265,-97.667618,2016-07-04 17:15:54,34,0 days 17:15:54.000000000
9571,30.327105,-97.787514,2016-07-04 17:19:25,34,0 days 17:19:25.000000000
9572,30.272477,-97.760178,2016-07-04 17:21:45,34,0 days 17:21:45.000000000
9573,30.261966,-97.742503,2016-07-04 17:25:17,34,0 days 17:25:17.000000000
9574,30.273054,-97.729363,2016-07-04 17:29:04,34,0 days 17:29:04.000000000
9575,30.269004,-97.750265,2016-07-04 17:31:16,35,0 days 17:31:16.000000000
9576,30.317016,-97.744368,2016-07-04 17:32:51,35,0 days 17:32:51.000000000
9577,30.253864,-97.747081,2016-07-04 17:34:10,35,0 days 17:34:10.000000000
9578,30.266287,-97.740322,2016-07-04 17:37:09,35,0 days 17:37:09.000000000
9579,30.248053,-97.734525,2016-07-04 17:37:36,35,0 days 17:37:36.000000000
9580,30.278339,-97.760229,2016-07-04 17:37:48,35,0 days 17:37:48.000000000
9581,30.316739,-97.744738,2016-07-04 17:38:13,35,0 days 17:38:13.000000000
9582,30.275837,-97.758085,2016-07-04 17:45:19,35,0 days 17:45:19.000000000
9583,30.261069,-97.737182,2016-07-04 17:46:01,35,0 days 17:46:01.000000000
9584,30.290573,-97.746595,2016-07-04 17:50:26,35,0 days 17:50:26.000000000
9585,30.257001,-97.725004,2016-07-04 17:50:27,35,0 days 17:50:27.000000000
9586,30.26138,-97.774434,2016-07-04 17:57:09,35,0 days 17:57:09.000000000
9587,30.344493,-97.704114,2016-07-04 18:01:52,36,0 days 18:01:52.000000000
9588,30.257565,-97.780073,2016-07-04 18:02:12,36,0 days 18:02:12.000000000
9589,30.344463,-97.70419,2016-07-04 18:02:53,36,0 days 18:02:53.000000000
9590,30.277868,-97.772245,2016-07-04 18:14:09,36,0 days 18:14:09.000000000
9591,30.258155,-97.712679,2016-07-04 18:17:13,36,0 days 18:17:13.000000000
9592,30.296354,-97.735749,2016-07-04 18:19:39,36,0 days 18:19:39.000000000
9593,30.299916,-97.731801,2016-07-04 18:19:42,36,0 days 18:19:42.000000000
9594,30.268954,-97.724959,2016-07-04 18:24:33,36,0 days 18:24:33.000000000
9595,30.264505,-97.745421,2016-07-04 18:25:03,36,0 days 18:25:03.000000000
9596,30.345033,-97.772168,2016-07-04 18:26:04,36,0 days 18:26:04.000000000
9597,30.263414,-97.744027,2016-07-04 18:27:33,36,0 days 18:27:33.000000000
9598,30.260601,-97.747138,2016-07-04 18:29:53,36,0 days 18:29:53.000000000
9599,30.242,-97.723677,2016-07-04 18:35:18,37,0 days 18:35:18.000000000
9600,30.314893,-97.686451,2016-07-04 18:42:43,37,0 days 18:42:43.000000000
9601,30.314821,-97.735732,2016-07-04 18:48:51,37,0 days 18:48:51.000000000
9602,30.2616,-97.771867,2016-07-04 18:51:17,37,0 days 18:51:17.000000000
9603,30.271201,-97.745699,2016-07-04 18:52:19,37,0 days 18:52:19.000000000
9604,30.197429,-97.666306,2016-07-04 18:53:09,37,0 days 18:53:09.000000000
9605,30.197429,-97.666306,2016-07-04 18:54:21,37,0 days 18:54:21.000000000
9606,30.230652,-97.765915,2016-07-04 18:58:21,37,0 days 18:58:21.000000000
9607,30.268271,-97.73265,2016-07-04 19:12:09,38,0 days 19:12:09.000000000
9608,30.265524,-97.738933,2016-07-04 19:14:11,38,0 days 19:14:11.000000000
9609,30.273061,-97.729363,2016-07-04 19:14:46,38,0 days 19:14:46.000000000
9610,30.245431,-97.746393,2016-07-04 19:16:01,38,0 days 19:16:01.000000000
9611,30.26532,-97.738646,2016-07-04 19:17:01,38,0 days 19:17:01.000000000
9612,30.27668,-97.718633,2016-07-04 19:18:11,38,0 days 19:18:11.000000000
9613,30.245393,-97.746299,2016-07-04 19:18:22,38,0 days 19:18:22.000000000
9614,30.245431,-97.746393,2016-07-04 19:18:45,38,0 days 19:18:45.000000000
9615,30.257312,-97.739082,2016-07-04 19:19:41,38,0 days 19:19:41.000000000
9616,30.245431,-97.746393,2016-07-04 19:22:02,38,0 days 19:22:02.000000000
9618,30.26118,-97.737936,2016-07-04 19:38:00,39,0 days 19:38:00.000000000
9619,30.236762,-97.783844,2016-07-04 19:39:37,39,0 days 19:39:37.000000000
9620,30.267562,-97.754454,2016-07-04 19:41:50,39,0 days 19:41:50.000000000
9621,30.280292,-97.741961,2016-07-04 19:41:55,39,0 days 19:41:55.000000000
9623,30.25629,-97.764039,2016-07-04 19:44:55,39,0 days 19:44:55.000000000
9624,30.267934,-97.722193,2016-07-04 19:47:27,39,0 days 19:47:27.000000000
9625,30.243543,-97.78209,2016-07-04 19:48:57,39,0 days 19:48:57.000000000
9626,30.302737,-97.741873,2016-07-04 19:52:08,39,0 days 19:52:08.000000000
9627,30.236432,-97.793098,2016-07-04 19:53:51,39,0 days 19:53:51.000000000
9628,30.265845,-97.745737,2016-07-04 19:54:59,39,0 days 19:54:59.000000000
9629,30.255738,-97.745853,2016-07-04 20:03:12,40,0 days 20:03:12.000000000
9630,30.26913,-97.753145,2016-07-04 20:08:20,40,0 days 20:08:20.000000000
9631,30.27611,-97.76566,2016-07-04 20:09:39,40,0 days 20:09:39.000000000
9632,30.267359,-97.749691,2016-07-04 20:10:12,40,0 days 20:10:12.000000000
9633,30.32287,-97.708148,2016-07-04 20:10:29,40,0 days 20:10:29.000000000
9634,30.267501,-97.754715,2016-07-04 20:11:12,40,0 days 20:11:12.000000000
9635,30.322348,-97.708128,2016-07-04 20:11:36,40,0 days 20:11:36.000000000
9636,30.323104,-97.738755,2016-07-04 20:11:55,40,0 days 20:11:55.000000000
9637,30.255722,-97.744218,2016-07-04 20:12:19,40,0 days 20:12:19.000000000
9639,30.231085,-97.787296,2016-07-04 20:13:17,40,0 days 20:13:17.000000000
9640,30.255722,-97.744218,2016-07-04 20:14:09,40,0 days 20:14:09.000000000
9641,30.270568,-97.753299,2016-07-04 20:18:40,40,0 days 20:18:40.000000000
9642,30.319136,-97.730218,2016-07-04 20:19:05,40,0 days 20:19:05.000000000
9644,30.271094,-97.753477,2016-07-04 20:22:14,40,0 days 20:22:14.000000000
9645,30.323024,-97.738702,2016-07-04 20:24:14,40,0 days 20:24:14.000000000
9646,30.226996,-97.766454,2016-07-04 20:24:18,40,0 days 20:24:18.000000000
9647,30.323024,-97.738702,2016-07-04 20:25:38,40,0 days 20:25:38.000000000
9648,30.323144,-97.738759,2016-07-04 20:26:31,40,0 days 20:26:31.000000000
9649,30.319259,-97.730013,2016-07-04 20:26:53,40,0 days 20:26:53.000000000
9650,30.264235,-97.705707,2016-07-04 20:35:13,41,0 days 20:35:13.000000000
9651,30.265793,-97.747014,2016-07-04 20:36:11,41,0 days 20:36:11.000000000
9652,30.303289,-97.69716,2016-07-04 20:43:31,41,0 days 20:43:31.000000000
9653,30.323024,-97.738702,2016-07-04 20:44:44,41,0 days 20:44:44.000000000
9654,30.259656,-97.752728,2016-07-04 20:45:30,41,0 days 20:45:30.000000000
9655,30.238058,-97.759592,2016-07-04 20:48:39,41,0 days 20:48:39.000000000
9656,30.250222,-97.766953,2016-07-04 20:53:11,41,0 days 20:53:11.000000000
9657,30.285374,-97.728661,2016-07-04 20:55:25,41,0 days 20:55:25.000000000
9658,30.269117,-97.753179,2016-07-04 20:59:36,41,0 days 20:59:36.000000000
9659,30.250119,-97.771007,2016-07-04 21:06:02,42,0 days 21:06:02.000000000
9660,30.281433,-97.707436,2016-07-04 21:07:03,42,0 days 21:07:03.000000000
9661,30.296518,-97.763343,2016-07-04 21:09:33,42,0 days 21:09:33.000000000
9662,30.235223,-97.784351,2016-07-04 21:09:38,42,0 days 21:09:38.000000000
9663,30.248298,-97.734504,2016-07-04 21:11:12,42,0 days 21:11:12.000000000
9664,30.235274,-97.784491,2016-07-04 21:13:34,42,0 days 21:13:34.000000000
9665,30.26569,-97.737408,2016-07-04 21:13:40,42,0 days 21:13:40.000000000
9666,30.235274,-97.784491,2016-07-04 21:13:54,42,0 days 21:13:54.000000000
9667,30.269077,-97.751927,2016-07-04 21:17:26,42,0 days 21:17:26.000000000
9668,30.317823,-97.749447,2016-07-04 21:20:35,42,0 days 21:20:35.000000000
9669,30.260052,-97.739111,2016-07-04 21:21:02,42,0 days 21:21:02.000000000
9670,30.24492,-97.810667,2016-07-04 21:27:01,42,0 days 21:27:01.000000000
9671,30.312415,-97.741799,2016-07-04 21:29:00,42,0 days 21:29:00.000000000
9672,30.263057,-97.763054,2016-07-04 21:30:46,42,0 days 21:30:46.000000000
9673,30.312749,-97.741616,2016-07-04 21:31:02,43,0 days 21:31:02.000000000
9674,30.261887,-97.769918,2016-07-04 21:32:11,43,0 days 21:32:11.000000000
9675,30.259181,-97.763521,2016-07-04 21:33:29,43,0 days 21:33:29.000000000
9676,30.295855,-97.701094,2016-07-04 21:38:47,43,0 days 21:38:47.000000000
9677,30.202677,-97.666783,2016-07-04 21:43:11,43,0 days 21:43:11.000000000
9678,30.250725,-97.749478,2016-07-04 21:44:03,43,0 days 21:44:03.000000000
9679,30.250725,-97.749478,2016-07-04 21:44:37,43,0 days 21:44:37.000000000
9680,30.330528,-97.777823,2016-07-04 21:50:24,43,0 days 21:50:24.000000000
9681,30.292825,-97.704896,2016-07-04 21:50:41,43,0 days 21:50:41.000000000
9682,30.264235,-97.705707,2016-07-04 21:52:29,43,0 days 21:52:29.000000000
9683,30.276488,-97.761204,2016-07-04 21:56:08,43,0 days 21:56:08.000000000
9684,30.197429,-97.666306,2016-07-04 21:56:38,43,0 days 21:56:38.000000000
9685,30.197429,-97.666306,2016-07-04 21:57:23,43,0 days 21:57:23.000000000
9686,30.277294,-97.761145,2016-07-04 21:57:56,43,0 days 21:57:56.000000000
9687,30.197429,-97.666306,2016-07-04 21:58:27,43,0 days 21:58:27.000000000
9688,30.269124,-97.753179,2016-07-04 21:59:59,43,0 days 21:59:59.000000000
9689,30.264264,-97.746399,2016-07-04 22:00:28,44,0 days 22:00:28.000000000
9690,30.289521,-97.74642,2016-07-04 22:01:33,44,0 days 22:01:33.000000000
9691,30.256079,-97.763509,2016-07-04 22:04:09,44,0 days 22:04:09.000000000
9692,30.246426,-97.750934,2016-07-04 22:06:04,44,0 days 22:06:04.000000000
9693,30.269117,-97.753179,2016-07-04 22:09:37,44,0 days 22:09:37.000000000
9694,30.245136,-97.730034,2016-07-04 22:09:45,44,0 days 22:09:45.000000000
9695,30.273273,-97.75807,2016-07-04 22:10:03,44,0 days 22:10:03.000000000
9696,30.273312,-97.758378,2016-07-04 22:11:54,44,0 days 22:11:54.000000000
9697,30.257454,-97.738671,2016-07-04 22:12:27,44,0 days 22:12:27.000000000
9698,30.26387,-97.728768,2016-07-04 22:13:23,44,0 days 22:13:23.000000000
9699,30.272542,-97.760137,2016-07-04 22:15:22,44,0 days 22:15:22.000000000
9700,30.26463,-97.727979,2016-07-04 22:16:42,44,0 days 22:16:42.000000000
9701,30.312447,-97.741513,2016-07-04 22:19:44,44,0 days 22:19:44.000000000
9702,30.235276,-97.71486,2016-07-04 22:26:12,44,0 days 22:26:12.000000000
9703,30.261997,-97.706286,2016-07-04 22:26:53,44,0 days 22:26:53.000000000
9704,30.279675,-97.740978,2016-07-04 22:27:32,44,0 days 22:27:32.000000000
9705,30.293719,-97.744865,2016-07-04 22:29:05,44,0 days 22:29:05.000000000
9706,30.251794,-97.748856,2016-07-04 22:30:42,44,0 days 22:30:42.000000000
9707,30.202572,-97.667279,2016-07-04 22:30:53,44,0 days 22:30:53.000000000
9708,30.31016,-97.749785,2016-07-04 22:31:31,45,0 days 22:31:31.000000000
9709,30.2411,-97.725883,2016-07-04 22:32:03,45,0 days 22:32:03.000000000
9710,30.269117,-97.753179,2016-07-04 22:32:58,45,0 days 22:32:58.000000000
9711,30.291347,-97.744093,2016-07-04 22:33:44,45,0 days 22:33:44.000000000
9713,30.237989,-97.787065,2016-07-04 22:40:14,45,0 days 22:40:14.000000000
9714,30.295495,-97.776376,2016-07-04 22:43:23,45,0 days 22:43:23.000000000
9715,30.290932,-97.743314,2016-07-04 22:43:55,45,0 days 22:43:55.000000000
9716,30.347526,-97.74823,2016-07-04 22:45:12,45,0 days 22:45:12.000000000
9717,30.347526,-97.74823,2016-07-04 22:45:39,45,0 days 22:45:39.000000000
9718,30.255377,-97.734172,2016-07-04 22:45:57,45,0 days 22:45:57.000000000
9719,30.262831,-97.762017,2016-07-04 22:46:19,45,0 days 22:46:19.000000000
9720,30.347526,-97.74823,2016-07-04 22:47:02,45,0 days 22:47:02.000000000
9721,30.231029,-97.765576,2016-07-04 22:47:36,45,0 days 22:47:36.000000000
9722,30.347526,-97.74823,2016-07-04 22:47:37,45,0 days 22:47:37.000000000
9723,30.347461,-97.748357,2016-07-04 22:48:40,45,0 days 22:48:40.000000000
9724,30.347461,-97.748357,2016-07-04 22:49:28,45,0 days 22:49:28.000000000
9725,30.347461,-97.748357,2016-07-04 22:49:39,45,0 days 22:49:39.000000000
9726,30.347461,-97.748357,2016-07-04 22:51:01,45,0 days 22:51:01.000000000
9727,30.202507,-97.667842,2016-07-04 22:51:34,45,0 days 22:51:34.000000000
9728,30.197429,-97.666306,2016-07-04 22:53:10,45,0 days 22:53:10.000000000
9729,30.238476,-97.740139,2016-07-04 22:53:32,45,0 days 22:53:32.000000000
9730,30.244815,-97.776935,2016-07-04 22:53:36,45,0 days 22:53:36.000000000
9731,30.314588,-97.736128,2016-07-04 22:54:47,45,0 days 22:54:47.000000000
9732,30.293334,-97.741922,2016-07-04 22:56:24,45,0 days 22:56:24.000000000
9733,30.252375,-97.76754,2016-07-04 22:56:56,45,0 days 22:56:56.000000000
9734,30.366847,-97.791774,2016-07-04 23:00:35,46,0 days 23:00:35.000000000
9735,30.229887,-97.765236,2016-07-04 23:04:44,46,0 days 23:04:44.000000000
9736,30.240467,-97.730532,2016-07-04 23:05:28,46,0 days 23:05:28.000000000
9737,30.287836,-97.703436,2016-07-04 23:06:04,46,0 days 23:06:04.000000000
9738,30.229213,-97.766881,2016-07-04 23:06:08,46,0 days 23:06:08.000000000
9739,30.245437,-97.768903,2016-07-04 23:07:57,46,0 days 23:07:57.000000000
9740,30.287777,-97.703561,2016-07-04 23:08:44,46,0 days 23:08:44.000000000
9741,30.236168,-97.710429,2016-07-04 23:10:46,46,0 days 23:10:46.000000000
9742,30.266196,-97.746082,2016-07-04 23:12:34,46,0 days 23:12:34.000000000
9745,30.269725,-97.740835,2016-07-04 23:16:02,46,0 days 23:16:02.000000000
9746,30.295592,-97.74339,2016-07-04 23:16:38,46,0 days 23:16:38.000000000
9747,30.293453,-97.744781,2016-07-04 23:18:38,46,0 days 23:18:38.000000000
9748,30.392356,-97.738298,2016-07-04 23:21:34,46,0 days 23:21:34.000000000
9749,30.252195,-97.748413,2016-07-04 23:25:04,46,0 days 23:25:04.000000000
9750,30.22859,-97.767842,2016-07-04 23:29:51,46,0 days 23:29:51.000000000
9751,30.260519,-97.78637,2016-07-04 23:33:26,47,0 days 23:33:26.000000000
9752,30.380655,-97.753371,2016-07-04 23:34:18,47,0 days 23:34:18.000000000
9753,30.286777,-97.749668,2016-07-04 23:36:50,47,0 days 23:36:50.000000000
9754,30.275729,-97.75876,2016-07-04 23:38:18,47,0 days 23:38:18.000000000
9755,30.283351,-97.746197,2016-07-04 23:39:58,47,0 days 23:39:58.000000000
9756,30.232678,-97.781061,2016-07-04 23:41:31,47,0 days 23:41:31.000000000
9757,30.276873,-97.75372,2016-07-04 23:41:59,47,0 days 23:41:59.000000000
9758,30.24106,-97.730322,2016-07-04 23:45:46,47,0 days 23:45:46.000000000
9759,30.235445,-97.74778,2016-07-04 23:52:43,47,0 days 23:52:43.000000000
9760,30.249295,-97.795131,2016-07-04 23:53:14,47,0 days 23:53:14.000000000
9761,30.264058,-97.76348,2016-07-04 23:55:07,47,0 days 23:55:07.000000000
9762,30.255993,-97.739488,2016-07-04 23:55:18,47,0 days 23:55:18.000000000
9763,30.293611,-97.764305,2016-07-04 23:56:35,47,0 days 23:56:35.000000000
9764,30.243619,-97.724307,2016-07-04 23:57:14,47,0 days 23:57:14.000000000
